shortcode,caption,is_target
CZizAgyJ613,응모종료 응모기간 금 당첨발표 금 오후 시 이후 응모방식 인스타그램 라플로 진행 링크는 인스타그램 프로필 참조 구매 가능 기간 토 월 매장 영업시간 내 매장방문 구매만 가능 응모 시 주의사항 인 회만 응모만 가능하며 선착순 응모가 아닙니다 중복 응모 시 당첨에서 제외 구매 시 유의사항 실물신분증 실물 당첨문자 매장 방문 수령 및 카드 결제만 가능 택배 거래 불가 카드 결제 시 본인 명의의 실물카드로만 결제 가능 교환 및 환불 불가단 제품 불량 시에만 환불 가능 도도포인트 적립 및 사용 불가 구입 가능 기간 내 미 구매 시 자동으로 당첨 취소 결제로 인한 대기시간이 길어질 수 있으니 양해 부탁드립니다 당첨 구입시 안전을 위해 직원 통제에 협조 부탁드립니다,True
CZ0qQGJvOMa,응모가 마감되었습니다 감사합니다 응모기간 금 당첨발표 금 오후 시 이후 응모방식 인스타그램 라플로 진행 링크는 인스타그램 프로필 참조 구매 가능 기간 토 일 매장 영업시간 내 매장방문 구매만 가능 응모 시 주의사항 인 회만 응모만 가능하며 선착순 응모가 아닙니다 중복 응모 시 당첨에서 제외 구매 시 유의사항 실물신분증 실물 당첨문자 매장 방문 수령 및 카드 결제만 가능 택배 거래 불가 카드 결제 시 본인 명의의 실물카드로만 결제 가능 교환 및 환불 불가단 제품 불량 시에만 환불 가능 도도포인트 적립 및 사용 불가 구입 가능 기간 내 미 구매 시 자동으로 당첨 취소 결제로 인한 대기시간이 길어질 수 있으니 양해 부탁드립니다 당첨 구입시 안전을 위해 직원 통제에 협조 부탁드립니다,True
CYx0fbuFtsB,안녕 나 또 왔어 언니 오빠 형 누나들 잘 지냈어 우리를 많이 좋아해줘서 고마워 치명적인 귀여움을 자랑하는 다른 친구들도 소개해줄까 해 얘네들도 엠엘비 모자를 사랑하지 컬러풀한 모자를 즐겨 쓰는 내 친구들 같이 만나러 가보자 더 많은 친구들을 보고 싶다면 좋아요댓글 많이 눌러줘 태그에서 제품 정보를 확인할 수 있어요 무신사 반려견 무신사반려견 엠엘비 엘엠비모자 엠엘비 엠엘비볼캡 반려동물 강아지는 사랑,False
CZ_f9RmPEgL,국내발매 아이앱 스튜디오의 첫 번째 의류가 드롭될 예정입니다 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요 한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨,False
CZ-6FgnDW8h,제품 문의 조던홍대 카카오톡 채널 재고는 실시간으로 변할 수 있습니다 매장안내 서울시 마포구 양화로 구 동교동 조던홍대 홍대조던 홍대조던매장 조던매장 조던 조던신발 조던스니커즈,False
CYsVOwSvFMD,국내발매 잠시후 시 스포츠 앱에서 나이키 덩크 로우 넥스트 네이처 리프트 블루 제품이 선착순 발매됩니다 자세한 정보는 프로필 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요 한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨 덩크 덩크로우,False
CZyk8YJPr2h,나이키 스포츠웨어 써마핏 테크팩 탑은 바쁜 하루의 무작위성과 불확실성을 수용하는 변형된 퀼트 테크 플리스 원단을 사용합니다 테크 플리스의 놀랍도록 따뜻한 변형은 패브릭 낭비를 최소화하기 위해 만들어진 패브릭 패널을 사용하므로 각 스타일이 약간 다릅니다 지퍼 포켓과 니트 그래픽 디테일이 테크 팩 룩을 완성합니다 이 제품은 재활용 폴리에스터와 유기농 면 섬유를 혼방하여 이상의 지속 가능한 소재로 만들어졌습니다 제품은 프로필 카카오채널로 문의 부탁드립니다 수원 나이키 자세한 매장 정보는 프로필 참고,False
CYpu40HvX-j,스타일링 인스타 업로드 제품정보 나이키 써마 핏 나이키 렁스 나이키 제품은 카카오톡 매장으로 문의 부탁드립니다 나이키 압구정 자세한 매장 정보는 프로필 참고,False
CY22GHMPG42,국내발매 익산 나이키에서 덩크 로우 할로윈 응모가 시작되었습니다 슈프라이즈 홈페이지에서 자세한 링크 확인하고 응모에 참여하세요 한정판 신발의 전세계 발매정보를 에서 가장 빠르게 만나보세요 슈프라이즈 슈프라이즈 나이키 나이키덩크로우 나이키덩크 덩크로우 덩크로우할로윈 할로윈덩크,True
CYP6xI4vrDk,한정판 스니커즈 거래소 솔드아웃에서 진행하는 월 주차 래플 이벤트가 시작되었습니다 오늘의 제품은 이지부스트 벨루가 자세한 정보는 솔드아웃 솔드아웃래플 래플 이지부스트 이지부스트 벨루가,True
CaEOTKsPPBE,응모기간 목 당첨발표 목 오후 시 이후 응모방식 인스타그램 라플로 진행 링크는 인스타그램 프로필 참조 구매 가능 기간 금 일 매장 영업시간 내 매장방문 구매만 가능 응모 시 주의사항 인 회만 응모만 가능하며 선착순 응모가 아닙니다 중복 응모 시 당첨에서 제외 구매 시 유의사항 실물신분증 실물 당첨문자 매장 방문 수령 및 카드 결제만 가능 택배 거래 불가 카드 결제 시 본인 명의의 실물카드로만 결제 가능 교환 및 환불 불가단 제품 불량 시에만 환불 가능 도도포인트 적립 및 사용 불가 구입 가능 기간 내 미 구매 시 자동으로 당첨 취소 결제로 인한 대기시간이 길어질 수 있으니 양해 부탁드립니다 당첨 구입시 안전을 위해 직원 통제에 협조 부탁드립니다,True
CZstME0PlzO,국내발매 잠시후 시 스포츠 앱에서 나이키 덩크 로우 화이트 핑크 제품 선착순 판매가 시작됩니다 자세한 정보는 프로필 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요 한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨 나이키 아디다스 뉴발란스 오프화이트 프라그먼트 트래비스스캇 에어조던 덩크 덩크로우 나매 나이키매니아 나매인 킥스타그램 오뭐신 다오뭐신 스트릿 스트릿패션 덩크 덩크로우,False
CZOnqPDl__e,나이키의 여성용 오버사이즈 플리스 크루와 라인 제품들을 소개합니다 나이키 웍스아웃,False
CZvpDjJvUvf,에어 조던 레트로 로우 전 세계 농구 커뮤니티에서 영감을 받은 로우 탑 에어 조던은 경기하는 코트의 거친 지면을 연상시키는 컬러 조합을 선보입니다 신발 끈 토글 고급스러운 가죽 클래식한 제차 세계대전 머스탱 전투기 그래픽 등 오리지널 미드탑 최고의 요소를 적용하여 신선하고 새로운 룩을 선사합니다 제품은 프로필 카카오채널로 문의 부탁드립니다 수원 나이키 자세한 매장 정보는 프로필 참고,False
CY5cF7cLirw,응모기간 수 당첨발표 목 오후 시 이후 응모방식 인스타그램 라플로 진행 링크는 인스타그램 프로필 참조 구매 가능 기간 금 토 매장 영업시간 내 매장방문 구매만 가능 응모 시 주의사항 인 회만 응모만 가능하며 선착순 응모가 아닙니다 중복 응모 시 당첨에서 제외 구매 시 유의사항 실물신분증 실물 당첨문자 매장 방문 수령 및 카드 결제만 가능 택배 거래 불가 카드 결제 시 본인 명의의 실물카드로만 결제 가능 교환 및 환불 불가단 제품 불량 시에만 환불 가능 도도포인트 적립 및 사용 불가 구입 가능 기간 내 미 구매 시 자동으로 당첨 취소 결제로 인한 대기시간이 길어질 수 있으니 양해 부탁드립니다 당첨 구입시 안전을 위해 직원 통제에 협조 부탁드립니다,True
CaBwq2QPUL3,국내발매 윈윈 계열 나이키 매장에서 나이키 에어 조던 줌 컴포트 페이턴트 브레드 우먼즈 제품 응모가 시작되었습니다 응모 링크는 프로필 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요 한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨 에어조던,True
CYsq_qfrF4Z,응모기간 금 당첨발표 금 오후 시 이후 응모방식 인스타그램 라플로 진행 링크는 인스타그램 프로필 참조 구매 가능 기간 토 월 매장 영업시간 내 매장방문 구매만 가능 응모 시 주의사항 인 회만 응모만 가능하며 선착순 응모가 아닙니다 중복 응모 시 당첨에서 제외 구매 시 유의사항 실물신분증 실물 당첨문자 매장 방문 수령 및 카드 결제만 가능 택배 거래 불가 카드 결제 시 본인 명의의 실물카드로만 결제 가능 교환 및 환불 불가단 제품 불량 시에만 환불 가능 도도포인트 적립 및 사용 불가 구입 가능 기간 내 미 구매 시 자동으로 당첨 취소 결제로 인한 대기시간이 길어질 수 있으니 양해 부탁드립니다 당첨 구입시 안전을 위해 직원 통제에 협조 부탁드립니다 당첨자 수령 시 유통점 방역패스에 대한 사전 확인을 하시어 수령에 불이익이 없도록 당부 드립니다,True
CYk8heAJaMT,같은 아이템도 매일 다르게 입을 거야 레이어드해서 입으면 더 예쁜 스웨트셔츠 셔츠나 레이어드용 티셔츠를 함께 매치해주세요 더 느낌 있는 겨울 이너 코디가 완성될 거예요 태그에서 제품 정보를 확인할 수 있어요 무신사 스웨트셔츠 레이어드룩 겨울코디 데일리룩 데일리코디 캐주얼룩 캐주얼코디 템코디,False
CZVgKNrveq5,해외발매 에서 사카이 나이키 베이퍼와플 세일블랙검 제품 응모가 시작되었습니다 응모 링크는 프로필 게시물 알림 설정 하시고 한정판 스니커즈 발매정보 놓치지 마세요 한정판 발매 정보의 모든것 럭키드로우 페이지 럭키드로우 럭키드로우 당첨 베이퍼와플,True
CYke2uirdSZ,조던 에센셜 남성용 스테이트먼트 플리스 후디 매일 손이 가는 푹신한 풀오버 조던 에센셜 후디는 두껍고 무게감 있는 소재로 제작되었으며 편안하고 여유로운 핏을 제공합니다 넉넉한 후드는 조임 끈으로 조절이 가능하며 부드럽게 안감 처리되어 있어 편안함을 선사합니다 무게감 있는 프렌치 테리 소재가 두껍고 부드러우며 편안한 착용감 선사 한층 더 세련된 룩과 느낌을 연출하는 메탈릭 조임 끈 그로밋과 팁 재고는 실시간으로 변할 수 있습니다 매장안내 서울시 강남구 논현로길 조던서울 서울조던 가로수길 조던 에어조던 점프맨 조던 에어조던 후드티코디 후드티 후드,False
CZ-qsccLLha,국내발매 은광 계열 나이키 매장에서 덩크 로우 종 응모 시작 지금 슈프라이즈 홈페이지에서 자세한 링크 확인하고 응모에 참여하세요 한정판 신발의 전세계 발매정보를 에서 가장 빠르게 만나보세요 슈프라이즈 슈프라이즈 나이키 나이키덩크로우 나이키덩크 덩크로우,True
CYbF5F2vDTs,월 첫번째 스타일 챌린지 인 앱에서 진행되었던 시작템챌린지 스타일 인을 공개합니다 심플한 듯 하지만 디테일이 돋보이는 코디를 보여주신 프로필 님 앱 설치 후 더 많은 스타일 리뷰도 확인하고 다양한 혜택이 가득한 스타일 챌린지도 참여해보세요 스타일챌린지 크림 스타일챌린지 스타일베스트 데일리룩,False
CZds4fPvTF_,모두의 시선을 강탈한 스프레이그라운드 가방 스타일링 패션에 강렬한 포인트를 주고 싶다면 스프레이그라운드 가방을 주목하세요 신학기에 제격인 백팩부터 여행의 필수 아이템 보스턴백까지 다양한 디자인에 개성 넘치는 그래픽을 더한 것이 특징이에요 평소 가방 하나로 센스 있는 데일리 룩을 원하던 분들에게 무신사의 가지 스타일링을 추천할게요 패딩키르티무카 티셔츠레씨토 팬츠레씨토 비니레씨토 백팩스프레이그라운드 스니커즈나이키 코트인사일런스 니트인사일런스 팬츠로드 보스턴백스프레이그라운드 부츠피에이엘에프 패딩인사일런스 니트비바스튜디오 팬츠유니폼브릿지 비니하울 파우치 백스프레이그라운드 스니커즈컨버스 패딩플라스틱프로덕트 재킷안젤로비안코 니트오와이 팬츠비얼디드키드 볼캡블랙맘바 백팩스프레이그라운드 스니커즈나이키 패딩오디너리피플 니트오디너리피플 셔츠주앙옴므 팬츠유니폼브릿지 보스턴백스프레이그라운드 부츠피에이엘에프 패딩유니폼브릿지 재킷비바스튜디오 니트시디스콤마 팬츠유니폼브릿지 백팩스프레이그라운드 스니커즈컨버스 코트인사일런스 니트비바스튜디오 팬츠로드 보스턴백스프레이그라운드 부츠톤노 코트러프사이드 점퍼씨오큐 니트에드워드맥스 팬츠씨오큐 머플러헤이플 보스턴백스프레이그라운드 부츠레드윙 코트인사일런스 니트비바스튜디오 팬츠비바스튜디오 보스턴백스프레이그라운드 부츠컬러콜라 코트엠엠지엘 베스트바이엘 니트일꼬르소 팬츠주앙옴므 보스턴백스프레이그라운드 구두레드윙 패딩비바스튜디오 후드비바스튜디오 팬츠비바스튜디오 비니레씨토 장갑캡스앤스터프 백팩스프레이그라운드 스니커즈반스 패딩아웃스탠딩 니트시디스콤마 팬츠오와이 비니블랙맘바 보스턴백스프레이그라운드 스니커즈나이키 무신사 코디숍 스프레이그라운드 스타일링 코디 패션 새학기 더플백 보스턴백 여행가방 가방 클러치 파우치 데일리룩 포인트스타일링 데일리룩 데일리코디,False
